iter	Passed	Remaining
1690	5603	1023
1691	5606	1020
1692	5613	1017
1693	5616	1014
1694	5619	1011
1695	5623	1007
1696	5626	1004
1697	5629	1001
1698	5632	997
1699	5636	994
1700	5639	991
1701	5642	987
1702	5645	984
1703	5648	981
1704	5652	977
1705	5656	974
1706	5659	971
1707	5662	968
1708	5665	964
1709	5668	961
1710	5671	958
1711	5675	954
1712	5678	951
1713	5681	948
1714	5685	944
1715	5688	941
1716	5691	938
1717	5694	934
1718	5697	931
1719	5700	928
1720	5704	924
1721	5707	921
1722	5710	918
1723	5713	914
1724	5716	911
1725	5719	908
1726	5723	904
1727	5726	901
1728	5729	898
1729	5732	894
1730	5735	891
1731	5739	888
1732	5742	884
1733	5745	881
1734	5748	878
1735	5752	874
1736	5755	871
1737	5758	868
1738	5761	864
1739	5764	861
1740	5768	858
1741	5771	854
1742	5774	851
1743	5777	848
1744	5780	844
1745	5783	841
1746	5787	838
1747	5790	834
1748	5793	831
1749	5796	828
1750	5800	824
1751	5803	821
1752	5806	818
1753	5809	814
1754	5813	811
1755	5816	808
1756	5819	804
1757	5822	801
1758	5825	798
1759	5829	794
1760	5832	791
1761	5835	788
1762	5838	784
1763	5842	781
1764	5845	778
1765	5848	774
1766	5851	771
1767	5854	768
1768	5857	764
1769	5861	761
1770	5864	758
1771	5867	754
1772	5870	751
1773	5873	748
1774	5876	744
1775	5879	741
1776	5883	738
1777	5886	734
1778	5889	731
1779	5893	728
1780	5896	725
1781	5900	721
1782	5903	718
1783	5906	715
1784	5909	711
1785	5912	708
1786	5915	705
1787	5918	701
1788	5922	698
1789	5925	695
1790	5928	691
1791	5931	688
1792	5934	685
1793	5938	681
1794	5941	678
1795	5944	675
1796	5947	671
1797	5950	668
1798	5954	665
1799	5957	661
1800	5960	658
1801	5964	655
1802	5967	652
1803	5970	648
1804	5974	645
1805	5977	642
1806	5980	638
1807	5983	635
1808	5986	632
1809	5989	628
1810	5993	625
1811	5996	622
1812	5999	618
1813	6003	615
1814	6006	612
1815	6009	608
1816	6013	605
1817	6016	602
1818	6019	598
1819	6022	595
1820	6026	592
1821	6029	589
1822	6033	585
1823	6036	582
1824	6040	579
1825	6043	575
1826	6046	572
1827	6050	569
1828	6053	565
1829	6057	562
1830	6060	559
1831	6063	556
1832	6066	552
1833	6070	549
1834	6073	546
1835	6076	542
1836	6079	539
1837	6082	536
1838	6085	532
1839	6089	529
1840	6092	526
1841	6095	522
1842	6099	519
1843	6102	516
1844	6106	512
1845	6109	509
1846	6112	506
1847	6115	503
1848	6118	499
1849	6122	496
1850	6125	493
1851	6128	489
1852	6131	486
1853	6135	483
1854	6138	479
1855	6141	476
1856	6144	473
1857	6147	469
1858	6150	466
1859	6153	463
1860	6157	459
1861	6160	456
1862	6163	453
1863	6166	449
1864	6169	446
1865	6172	443
1866	6175	439
1867	6178	436
1868	6182	433
1869	6185	429
1870	6188	426
1871	6191	423
1872	6194	420
1873	6197	416
1874	6201	413
1875	6203	410
1876	6207	406
1877	6210	403
1878	6230	401
1879	6233	397
1880	6237	394
1881	6240	391
1882	6243	387
1883	6248	384
1884	6251	381
1885	6254	378
1886	6257	374
1887	6261	371
1888	6264	368
1889	6267	364
1890	6270	361
1891	6274	358
1892	6277	354
1893	6280	351
1894	6283	348
1895	6287	344
1896	6290	341
1897	6293	338
1898	6297	334
1899	6300	331
1900	6303	328
1901	6306	324
1902	6310	321
1903	6313	318
1904	6316	315
1905	6320	311
1906	6323	308
1907	6326	305
1908	6330	301
1909	6333	298
1910	6336	295
1911	6340	291
1912	6343	288
1913	6347	285
1914	6350	281
1915	6353	278
1916	6357	275
1917	6360	271
1918	6363	268
1919	6366	265
1920	6370	261
1921	6373	258
1922	6376	255
1923	6379	252
1924	6382	248
1925	6386	245
1926	6389	242
1927	6392	238
1928	6395	235
1929	6398	232
1930	6402	228
1931	6405	225
1932	6409	222
1933	6412	218
1934	6415	215
1935	6418	212
1936	6421	208
1937	6424	205
1938	6428	202
1939	6431	198
1940	6434	195
1941	6437	192
1942	6441	188
1943	6444	185
1944	6447	182
1945	6451	179
1946	6454	175
1947	6457	172
1948	6460	169
1949	6463	165
1950	6467	162
1951	6470	159
1952	6473	155
1953	6476	152
1954	6480	149
1955	6483	145
1956	6486	142
1957	6489	139
1958	6492	135
1959	6495	132
1960	6498	129
1961	6501	125
1962	6505	122
1963	6508	119
1964	6511	115
1965	6514	112
1966	6517	109
1967	6520	106
1968	6524	102
1969	6527	99
1970	6530	96
1971	6533	92
1972	6536	89
1973	6539	86
1974	6542	82
1975	6545	79
1976	6549	76
1977	6552	72
1978	6556	69
1979	6559	66
1980	6562	62
1981	6565	59
1982	6568	56
1983	6572	53
1984	6575	49
1985	6578	46
1986	6582	43
1987	6585	39
1988	6588	36
1989	6591	33
1990	6595	29
1991	6598	26
1992	6601	23
1993	6604	19
1994	6608	16
1995	6611	13
1996	6615	9
1997	6618	6
1998	6621	3
1999	6624	0
